"id","name","image_url"
"5087","HP 508A Magneta Toner Laserjet Cartridge (CF363A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-508A-Magneta-Toner-Laserjet-Cartridge-CF363A-scaled.webp"
"5086","HP 508A Yellow Toner Laserjet Cartridge (CF362A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-508A-Yellow-Toner-Laserjet-Cartridge-CF362A-scaled.webp"
"5085","HP 51A Black Toner Original Laserjet (Q7551A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-51A-Black-Toner-Original-Laserjet-Q7551A-scaled.webp"
"5084","HP 53A Black Toner Laserjet Cartridge (Q7553A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-53A-Black-Toner-Laserjet-Cartridge-Q7553A-scaled.webp"
"3565","HP 55A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-55A-Toner.png"
"5083","HP 55A Black Toner Original Laserjet Original (CE255A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-55A-Black-Toner-Original-Laserjet-Original-CE255A-scaled.webp"
"5082","HP 56A Black Toner Original Laserjet (CE256A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-56A-Black-Toner-Original-Laserjet-CE256A-scaled.webp"
"3535","HP 59A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-59A-Toner.png"
"5081","HP 59A Black Toner Catridge (CF259A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-59A-Black-Toner-Catridge-CF259A-scaled.webp"
"3926","HP 60 Black Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-60-Black-Original-Ink.png"
"5488","HP 61 Black Original Ink Cartridge (CH561WA)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-61-Black-Original-Ink-Cartridge-CH561WA.webp"
"5487","HP 61 Tri Color Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-61-Tri-Color-Original-Ink-Cartridge.webp"
"3932","HP 61 Tri-Colour Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-61-Tri-colour-Original-Ink.png"
"5486","HP 63 Black Ink Original Cartridge (F6U62AA)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-63-Black-Ink-Original-Cartridge-F6U62AA.webp"
"3832","HP 63 Black Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-63-Black-Original-Ink.png"
"5485","HP 63 Tri Color Ink Cartridge (F6U61AA)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-63-Tri-Color-Ink-Cartridge-F6U61AA.webp"
"3901","HP 63 Tri-Colour Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-63-Tri-colour-Original-Ink.png"
"5080","HP 647A Black Toner Laserjet Original Catridge (CE260A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-647A-Black-Toner-Laserjet-Original-Catridge-CE260A-scaled.webp"
"5079","HP 648A Cyan Toner Laserjet Original Catridge (CE261A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-648A-Cyan-Toner-Laserjet-Original-Catridge-CE261A-scaled.webp"
"5078","HP 648A Magneta Toner Laserjet Original (CE263A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-648A-Magneta-Toner-Laserjet-Original-CE263A-scaled.webp"
"5077","HP 648A Yellow Toner Laserjet Original Catridge (CE262A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-648A-Yellow-Toner-Laserjet-Original-Catridge-CE262A-scaled.webp"
"5076","HP 64A Black Toner Original Laserjet Cartridge (CC364A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-64A-Black-Toner-Original-Laserjet-Cartridge-CC364A-scaled.webp"
"5484","HP 650 Black Ink Advantage Cartridge (CH561HE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-650-Black-Ink-Advantage-Cartridge-CH561HE.webp"
"3820","HP 650 Black Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-650-Black-Ink.png"
"5483","HP 650 Tri Color Ink Advantage Cartridge (CH561HE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-650-Tri-Color-Ink-Advantage-Cartridge-CH561HE.webp"
"3825","HP 650 Tri-Colour Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-650-Tri-color-Ink.png"
"5075","HP 650A Black Toner Original Laserjet (CE270A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-650A-Black-Toner-Original-Laserjet-CE270A-scaled.webp"
"5074","HP 650A Cyan Toner Original Laserjet (CE271A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-650A-Cyan-Toner-Original-Laserjet-CE271A-scaled.webp"
"5073","HP 650A Magneta Toner Original Laserjet (CE273A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-650A-Magneta-Toner-Original-Laserjet-CE273A-scaled.webp"
"5072","HP 650A Yellow Toner Original Laserjet (CE272A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-650A-Yellow-Toner-Original-Laserjet-CE272A-scaled.webp"
"5482","HP 651 Tri Color Ink Cartridge (C2P11AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-651-Tri-Color-Ink-Cartridge-C2P11AE.webp"
"5071","HP 651A Black Toner Laserjet Cartridge (CE340A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-651A-Black-Toner-Laserjet-Cartridge-CE340A-scaled.webp"
"5070","HP 651A Color Toners Cym Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-651A-Color-Toners-Cym-Each-scaled.webp"
"5481","HP 652 Black Ink Cartridge (F6V25AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-652-Black-Ink-Cartridge-F6V25AE.webp"
"3953","HP 652 Black Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-652-Black-Original-Ink.png"
"5480","HP 652 Tri Color Ink Cartridge (F6V24AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-652-Tri-Color-Ink-Cartridge-F6V24AE.webp"
"3956","HP 652 Tri-Colour Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-652-Tri-colour-Original-Ink.png"
"5479","HP 655 Black Ink Original Cartridge (CZ109AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-655-Black-Ink-Original-Cartridge-CZ109AE.webp"
"3829","HP 655 Black Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-655-Black-Ink.png"
"5478","HP 655 Cyan Ink Original Cartridge (CZ119AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-655-Cyan-Ink-Original-Cartridge-CZ119AE.webp"
"5477","HP 655 Magenta Ink Original Cartridge (CZ111AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-655-Magenta-Ink-Original-Cartridge-CZ111AE.webp"
"5476","HP 655 Yellow Ink Original Cartridge (CZ112AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-655-Yellow-Ink-Original-Cartridge-CZ112AE.webp"
"5069","HP 655A Black Toner Laserjet Cartridge (CF450A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-655A-Black-Toner-Laserjet-Cartridge-CF450A-scaled.webp"
"5475","HP 655A Cym Toner Cartridge Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-655A-Cym-Toner-Cartridge-Each.webp"
"5068","HP 659A Black Toner Laserjet Cartridge (W2010A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-659A-Black-Toner-Laserjet-Cartridge-W2010A-scaled.webp"
"5067","HP 659A Cym Toner Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-659A-Cym-Toner-Each-scaled.webp"
"5474","HP 711 Black Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-711-Black-Ink-Cartridge.webp"
"5473","HP 711 Cyan Ink Cartridge 38ML Genune (CZ130A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-711-Cyan-Ink-Cartridge-38ML-Genune-CZ130A.webp"
"5472","HP 711 Maenta Ink Cartridge 38ML Genune (CZ131A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-711-Maenta-Ink-Cartridge-38ML-Genune-CZ131A.webp"
"5471","HP 711 Yellow Ink Cartridge 38ML Genune (CZ132A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-711-Yellow-Ink-Cartridge-38ML-Genune-CZ132A.webp"
"5307","HP 72 130-ML Black Matte Designjet Ink Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-72-130-ML-Black-Matte-Designjet-Ink-Each.webp"
"5306","HP 72 Design Jet Printehead Magnta | Cyan, C9383A","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-72-Design-Jet-Printehead-Magnta-Cyan-C9383A.webp"
"5305","HP 72 Gray | Photo Black Designjet Printhead, C9380A","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-72-Gray-Photo-Black-Designjet-Printhead-C9380A.webp"
"5304","HP 72 Matte Black | Yellow Designjet Printhead, C9384A","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-72-Matte-Black-Yellow-Designjet-Printhead-C9384A.webp"
"5302","HP 727 Black Designjet Ink (130-ML Cartridge)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-727-Black-Designjet-Ink-130-ML-Cartridge.webp"
"5303","HP 727 Cym Designjet Ink (130-ML Cartridge Each)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-727-Cym-Designjet-Ink-130-ML-Cartridge-Each.webp"
"5301","HP 728 Black 300ML Matte Designjet Ink Cartridge Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-728-Black-300ML-Matte-Designjet-Ink-Cartridge-Each.webp"
"5300","HP 728 Cym High Capacity Ink 130-ML Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-728-Cym-High-Capacity-Ink-130-ML-Each.webp"
"5299","HP 730 Designjet Ink Cartridges 130-ML Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-730-Designjet-Ink-Cartridges-130-ML-Each.webp"
"5066","HP 76A Black Toner Laserjet Cartridge (CF276A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-76A-Black-Toner-Laserjet-Cartridge-CF276A-scaled.webp"
"5298","HP 771 Designjet 775-ML Ink Cartridge Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-771-Designjet-775-ML.png"
"3552","HP 78A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-78A-Toner.png"
"5065","HP 78A Black Toner Laserjet (CE278A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-78A-Black-Toner-Laserjet-CE278A-scaled.webp"
"5064","HP 79A Black Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-79A-Black-Laserjet-Toner-Cartridge-scaled.webp"
"4151","HP 79A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-79A-Black-Original-LaserJet-Toner.png"
"4603","HP 80A Black Original Laserjet Toner Cartridge (CF280A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-80A-Black-Original-LaserJet-Toner-Cartridge.png"
"5063","HP 80A Black Toner Laserjet (CE280A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-80A-Black-Toner-Laserjet-CE280A-scaled.webp"
"4781","HP 81A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-81A-Black-Original-Toner.png"
"5062","HP 81A Black Toner Laserjet Catrigde (CF281A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-81A-Black-Toner-Laserjet-Catrigde-CF281A-scaled.webp"
"5061","HP 827A Black Toner Laserjet Cartridge (CF300A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-827A-Black-Toner-Laserjet-Cartridge-CF300A-scaled.webp"
"5060","HP 827A Color Toner Cartridges Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-827A-Color-Toner-Cartridges-Each-scaled.webp"
"5059","HP 828A Black Drum Laserjet Image (CF358A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-828A-Black-Drum-Laserjet-Image-CF358A-scaled.webp"
"5058","HP 828A Drum Units Cym Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-828A-Drum-Units-Cym-Each-scaled.webp"
"3542","HP 83A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-83A-Toner.png"
"5057","HP 83A Black Toner Laserjet (CF283A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-83A-Black-Toner-Laserjet-CF283A-scaled.webp"
"4580","HP 85A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-85A-Black-LaserJet-Toner.png"
"5056","HP 85A Black Toner Laserjet (CE285A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-85A-Black-Toner-Laserjet-CE285A-scaled.webp"
"4790","HP 87A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-87A-Black-Original-Toner.png"
"5055","HP 87A Black Toner Original Laserjet (CF287A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-87A-Black-Toner-Original-Laserjet-CF287A-scaled.webp"
"5054","HP 89A Black Toner Cartridge (CF289A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-89A-Black-Toner-Cartridge-CF289A-scaled.webp"
"5470","HP 901 Black Ink Cartridge (CC653A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-901-Black-Ink-Cartridge-CC653A.png"
"3917","HP 901 Black Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-901-Black-Original-Ink.png"
"5469","HP 901 Tri Color Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-901-Tri-Color-Ink-Cartridge.webp"
"3920","HP 901 Tri-Colour Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-901-Tri-colour-Original-Ink.png"
"5468","HP 903 Black Ink High Capacity Cartridge (T6M15AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-903-Black-Ink-High-Capacity-Cartridge-T6M15AE.webp"
"5467","HP 903 Cyan Ink Original Cartridge (T6L87AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-903-Cyan-Ink-Original-Cartridge-T6L87AE.webp"
"5466","HP 903 Magenta Ink Original Cartridge (T6L91AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-903-Magenta-Ink-Original-Cartridge-T6L91AE.webp"
"5465","HP 903 Yellow Ink Original Cartridge (T6L95AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-903-Yellow-Ink-Original-Cartridge-T6L95AE.webp"
"5464","HP 903XL Cyan High Capacity Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-903XL-Cyan-High-Capacity-Cartridge.webp"
"5463","HP 903XL Magenta Ink High Capacity Cartridge (T6M07AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-903XL-Magenta-Ink-High-Capacity-Cartridge-T6M07AE.webp"
"5462","HP 903XL Yellow Ink High Capacity Cartridge (T6M11AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-903XL-Yellow-Ink-High-Capacity-Cartridge-T6M11AE.webp"
"4787","HP 90A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-90A-Black-Original-Toner.png"
"5053","HP 90A Black Toner Laserjet Original (CE390A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-90A-Black-Toner-Laserjet-Original-CE390A-scaled.webp"
"3923","HP 920 Black Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-920-Black-Original-Ink.png"
"5461","HP 920XL Black Cartridge High Yield Original Ink (CD975AA)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-920XL-Black-Cartridge-High-Yield-Original-Ink-CD975AA.webp"
"5460","HP 920XL High Yield Ink Cartridge Cmy Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-920XL-High-Yield-Ink-Cartridge-Cmy-Each.webp"
"5459","HP 932 Black Ink Original Cartridge (CN0557AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-932-Black-Ink-Original-Cartridge-CN0557AE.webp"
"3962","HP 932 Black Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-932-Black-Original-Ink.png"
"5458","HP 932XL Black Ink High Yield Cartridge (CN049AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-932XL-Black-Ink-High-Yield-Cartridge-CN049AE.webp"
"5457","HP 933 Color Ink High Yield Cartridge Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-933XL-Color-Ink-High-Yield-Cartridge-Cmy-Each.webp"
"5456","HP 933XL Color Ink High Yield Cartridge Cmy Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-933XL-Color-Ink-High-Yield-Cartridge-Cmy-Each-1.webp"
"5455","HP 934 Black Ink Original Cartridge (C2P19AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-934-Black-Ink-Original-Cartridge-C2P19AE.webp"
"5454","HP 934XL Black Ink High Yield Cartridge (C2P23AN)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-934XL-Black-Ink-High-Yield-Cartridge-C2P23AN.webp"
"5453","HP 935 Cyan Ink Original Cartridge (C2P20AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-935-Cyan-Ink-Original-Cartridge-C2P20AE.png"
"5452","HP 935 Magenta Ink Original Cartridge (C2P21AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-935-Magenta-Ink-Original-Cartridge-C2P21AE.webp"
"5451","HP 935 Yellow Ink Original Cartridge (C2P22AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-935-Yellow-Ink-Original-Cartridge-C2P22AE.png"
"5450","HP 935XL Cyan Ink High Yield Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-935XL-Cyan-Ink-High-Yield-Cartridge.webp"
"5449","HP 935XL Magenta Ink High Yield Cartridge (C2P25AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-935XL-Magenta-Ink-High-Yield-Cartridge-C2P25AE.webp"
"5448","HP 935XL Yellow Ink High Yield Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-935XL-Yellow-Ink-High-Yield-Cartridge.webp"
"5447","HP 950 Black Ink Original Cartridge (CN049AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-950-Black-Ink-Original-Cartridge-CN049AE.webp"
"3959","HP 950 Black Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-950-Black-Original-Ink.png"
"5446","HP 950XL Black Ink High Yield Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-950XL-Black-Ink-High-Yield-Cartridge.webp"
"5445","HP 951XL Color Ink High Yieldcartridge Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-951XL-Color-Ink-High-Yieldcartridge-Each.webp"
"5444","HP 952 Black Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-952-Black-Ink-Cartridge.webp"
"5443","HP 952 Cym Ink Cartridge Cartridge Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-952-Cym-Ink-Cartridge-Cartridge-Each.webp"
"5442","HP 953 Black Cartridge High Yield Ink","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-953-Black-Cartridge-High-Yield-Ink.webp"
"3938","HP 953 Black Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-953-Black-Original-Ink.png"
"5441","HP 953 Color Cartridge High Yield Ink Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-953XL-Color-Cartridge-High-Yield-Ink-Each-2.webp"
"5440","HP 953XL Black Ink High Yield Caetridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-953XL-Black-Ink-High-Yield-Caetridge.webp"
"5439","HP 953XL Color Cartridge High Yield Ink Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-953XL-Color-Cartridge-High-Yield-Ink-Each-1.webp"
"5438","HP 955 Black Ink Cartridge (L0S60AA)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-955-Black-Ink-Cartridge-L0S60AA.webp"
"5437","HP 963 Black Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-963-Black-Ink-Cartridge.webp"
"5436","HP 9633 Color Ink Cartridge Cym Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-963.png"
"5435","HP 963XL Black Ink High Yirld Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-963XL-Black-Ink-High-Yirld-Cartridge.webp"
"5434","HP 963XL Color Ink Cartridge Cmy Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-963XL-Color-Ink-Cartridge-Cmy-Each.webp"
"5297","HP 973X Black High Yield Pagewide Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-973X-Black-High-Yield-Pagewide-Cartridge.webp"
"5296","HP 973X Cmy High Yield Pagewide Cartridge Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-973X-Cmy-High-Yield-Pagewide-Cartridge-Each.webp"
"5295","HP Black 970XL/971XL Ink Original Cartridges","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-Black-970XL-971XL-Ink-Original-Cartridges.webp"
"4474","HP Color Laser Mfp 179FNW Printer","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-MFP-179fnw.png"
"4477","HP Color Laserjet Pro Mfp M182N Printer","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-MFP-M182n.png"
"4480","HP Color Laserjet Pro Mfp M183FW Printer","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-MFP-M183fw.png"
"4483","HP Color Laserjet Pro Mfp M283FDN Printer","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-MFP-M283fdn.png"
"4486","HP Color Laserjet Pro Mfp M479DW Printer","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-MFP-M479dw.png"
"4490","HP Deskjet 2710 All-In-One Printer","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-DeskJet-2710.png"
"5294","HP GT51 Black Ink Bottle (MOH57AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-GT51-Black-Ink-Bottle-MOH57AE.webp"
"5293","HP GT52 Cyan Ink Bottle (MOH54AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-GT52-Cyan-Ink-Bottle-MOH54AE.webp"
"5292","HP GT52 Magenta Ink Bottle (MOH55AA)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-GT52-Magenta-Ink-Bottle-MOH55AA.webp"
"5291","HP GT52 Yellow Ink Bottle (MOH56AA)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-GT52-Yellow-Ink-Bottle-MOH56AA.webp"
"5290","HP GT53-90-ML Black Original Ink Bottle","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-GT53-90-ML-Black-Original-Ink-Bottle.webp"
"4525","HP GT53XL Original Ink","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-GT53XL-ORIGINAL-INK.png"
"5289","HP M0H50A Tri-Color GT52 Replacement Printhead","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-M0H50A-Tri-Color-GT52-Replacement-Printhead.webp"
"5288","HP M0H51A Black GT51 Replacement Printhead","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-M0H51A-Black-GT51-Replacement-Printhead.webp"
"3502","HP M22F Fhd (1080P) Ips Frameless LED Backlit 22-INCH Monitor","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-M22f-Monitor.png"
"3444","HP Scanjet Pro 3600 F1 Scanner","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-ScanJet-Pro-Scanner.png"
"3504","HP V24I G5 Fhd Monitor","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-V24i-G5-Monitor.png"
"5287","HP X4E75A Black Inktank Printhead","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-X4E75A-Black-Inktank-Printhead.webp"
"3584","Pressure Roller For HP Laserjet 1102/1018/1020 Printers","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/Pressure-Roller-for-HP-LaserJet.png"
"3587","Pressure Roller For HP Laserjet 2050/2055/PRO 400 Printers","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/Pressure-Roller-for-HP-LaserJet.png"
"3582","Teflon Fuser Film Sleeve For HP Laserjet 1102/1020/1018 Printers","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/Teflon-Fuser-Film-Sleeve.png"
"3586","Teflon Fuser Film Sleeve For HP Laserjet 2050/PRO 400 Printers","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/Teflon-Fuser-Film-Sleeve.png"
